,EEG_1,EEG_2,EEG_3,EEG_5,EEG_6,EEG_7,EEG_8,EEG_9,EEG_10,GSR_4,EMOTION_1,EMOTION_2,EMOTION
0,0.9750545131396585,0.014296802144164877,0.00020439855154939744,1.6429410119517347,0.17858109807307374,0.20719851817275486,0.3911296024940397,0.5947071077466928,0.8104612830307134,265.1071040558217,0.0,0.0,0.0
1,0.9458050484494965,0.032563794898390695,0.0010604007381844558,1.2897743205418493,0.14308326846907268,0.15951160843699969,0.2959295418817981,0.4697664094604932,0.6364688435415071,299.84982902193576,1.0,0.0,1.0
2,0.9458050484494965,0.032563794898390695,0.0010604007381844558,1.2897743205418493,0.14308326846907268,0.15951160843699969,0.2959295418817981,0.4697664094604932,0.6364688435415071,299.84982902193576,0.0,0.0,0.0
3,0.8887050665241141,0.03736571740037438,0.0013961968368446406,1.5139950338458197,0.1840579785503498,0.1156009253259669,0.23086381780961523,0.3451585018771733,0.49850513937795016,412.4213159272487,0.0,0.0,0.0
4,0.9178622042316816,0.0368669769963236,0.0013591739928474535,1.3367766673628168,0.21482122467795453,0.1830805701131261,0.36479119435566126,0.5904060258473023,0.7787485462373093,521.6528924683312,0.0,0.0,0.0
5,0.9367118781982691,0.03206886882415823,0.0010284123476610677,1.433100385416942,0.15619035586892932,0.22228615229835785,0.3919916158636323,0.6355064903663036,0.7917777840015726,522.0322296090351,0.0,0.0,0.0
6,0.9299217293514868,0.03251174237780047,0.0010570133924404667,1.183168609987501,0.15031309828436176,0.2820747501717253,0.5120210811707643,0.7329792860083492,1.0398627845959192,394.492079281941,1.0,4.0,4.0
7,0.9091904893927024,0.06222084921614476,0.0038714340771782213,1.570060946674261,0.16091028548219904,0.0706865290412313,0.1347704803640206,0.17268156152889455,0.22808997524953534,265.1071040558217,0.0,0.0,0.0
8,0.9501403632045793,0.02996072245546529,0.0008976448900534221,1.637460479939158,0.15055541312339477,0.18943652378445136,0.3555438697327951,0.5144802646541884,0.7583331604446408,299.84982902193576,1.0,0.0,1.0
9,0.9472831867389582,0.031362083384408324,0.0009835802742105808,1.525399677753403,0.14388190288881614,0.24001882913705452,0.43157625211185013,0.71893129771566,0.9401013805678736,755.9911487264651,0.0,0.0,0.0
10,0.9447726461271305,0.03429405616130686,0.0011760822879948692,1.5868512988984556,0.12416469316715363,0.22842283714765124,0.4542046662706525,0.6412078913178884,0.9495347904533096,412.4213159272487,0.0,0.0,0.0
11,0.9178622042316816,0.0368669769963236,0.0013591739928474535,1.3367766673628168,0.21482122467795453,0.1830805701131261,0.36479119435566126,0.5904060258473023,0.7787485462373093,521.6528924683312,0.0,0.0,0.0
12,0.8723151835235896,0.052881723820528054,0.002796476714230604,1.2031027823790994,0.6061862668999399,0.20000193491320475,0.37077955012027436,0.5074642760632859,0.6638410539744458,522.0322296090351,0.0,0.0,0.0
13,0.9496323194532825,0.03146417825704006,0.0009899945133907922,1.582543352071378,0.39720935842105165,0.1259066834802377,0.2194067813442762,0.3345438817998184,0.4933403094249712,394.492079281941,0.0,0.0,0.0
14,0.9516840020098021,0.024920432325035376,0.0006210279472666681,0.5706252417027123,0.25600287341632233,0.115319690381994,0.22586652319528597,0.3325290138461729,0.3730998236061327,265.1071040558217,0.0,0.0,0.0
